time_s,robot_id,cycle_index,sync_error_ms,master_ts_us,local_ts_us,corrected_ts_us
108.535,2,443,-1.1473,108535000.0,108537237.5,108533852.7
108.78,2,444,-0.9311,108780000.0,108782351.3,108779068.9
109.025,2,445,0.0757,109025000.0,109028455.4,109025075.7
109.27,2,446,-1.8023,109270000.0,109271154.0,109268197.7
109.515,2,447,-0.2687,109515000.0,109517573.3,109514731.3
109.76,2,448,-0.6129,109760000.0,109762147.5,109759387.1
110.005,2,449,-0.1282,110005000.0,110007560.1,110004871.8
110.25,2,450,-1.2259,110250000.0,110251188.2,110248774.1
110.495,2,451,-1.71,110495000.0,110495285.6,110493290.0
110.74,2,452,-1.9075,110740000.0,110739710.3,110738092.5
110.985,2,453,-0.4489,110985000.0,110985861.9,110984551.1
111.23,2,454,0.6301,111230000.0,111231657.2,111230630.1
111.475,2,455,0.7915,111475000.0,111476860.6,111475791.5
111.72,2,456,3.0785,111720000.0,111724542.0,111723078.5
111.965,2,457,1.7409,111965000.0,111968549.4,111966740.9
112.21,2,458,-0.532,112210000.0,112211072.5,112209468.0
112.455,2,459,0.9963,112455000.0,112457649.1,112455996.3
112.7,2,460,0.1653,112700000.0,112701748.2,112700165.3
112.945,2,461,0.1551,112945000.0,112946900.4,112945155.1
113.19,2,462,0.4032,113190000.0,113192468.8,113190403.2
113.435,2,463,0.7198,113435000.0,113437994.3,113435719.8
113.68,2,464,-0.422,113680000.0,113681849.0,113679578.0
113.925,2,465,0.8386,113925000.0,113928537.6,113925838.6
114.17,2,466,-1.509,114170000.0,114170895.5,114168491.0
114.415,2,467,-0.2346,114415000.0,114417278.3,114414765.4
114.66,2,468,2.2302,114660000.0,114665392.8,114662230.2
114.905,2,469,-0.728,114905000.0,114907548.1,114904272.0
115.15,2,470,0.48,115150000.0,115154005.1,115150480.0
115.395,2,471,-0.9445,115395000.0,115397399.9,115394055.5
115.64,2,472,-0.1947,115640000.0,115642991.9,115639805.3
115.885,2,473,-0.724,115885000.0,115887231.7,115884276.0
116.13,2,474,-0.6603,116130000.0,116132100.2,116129339.7
116.375,2,475,-1.0704,116375000.0,116376374.1,116373929.6
116.62,2,476,0.157,116620000.0,116622830.7,116620157.0
116.865,2,477,-1.2462,116865000.0,116866297.4,116863753.8
117.11,2,478,0.5858,117110000.0,117113122.8,117110585.8
117.355,2,479,0.878,117355000.0,117358631.3,117355878.0
117.6,2,480,0.0676,117600000.0,117602773.6,117600067.6
117.845,2,481,-0.5197,117845000.0,117846995.1,117844480.3
118.09,2,482,0.3433,118090000.0,118092888.2,118090343.3
118.335,2,483,-0.4747,118335000.0,118336977.9,118334525.3
118.58,2,484,0.9375,118580000.0,118583475.8,118580937.5
118.825,2,485,-1.9944,118825000.0,118825160.3,118823005.6
119.07,2,486,0.0721,119070000.0,119071960.2,119070072.1
119.315,2,487,-1.3992,119315000.0,119314978.8,119313600.8
119.56,2,488,-0.7436,119560000.0,119560578.5,119559256.4
119.805,2,489,2.3253,119805000.0,119809014.1,119807325.3
120.05,2,490,1.3789,120050000.0,120053456.5,120051378.9
120.295,2,491,-0.4307,120295000.0,120296523.8,120294569.3
120.54,2,492,-1.1405,120540000.0,120540589.0,120538859.5
120.785,2,493,-2.2993,120785000.0,120783839.4,120782700.7
121.03,2,494,0.6279,121030000.0,121031749.5,121030627.9
121.275,2,495,3.6112,121275000.0,121280311.1,121278611.2
121.52,2,496,1.0072,121520000.0,121522933.3,121521007.2
121.765,2,497,-0.0314,121765000.0,121766744.8,121764968.6
122.01,2,498,0.9475,122010000.0,122012979.2,122010947.5
122.255,2,499,-1.3367,122255000.0,122255552.8,122253663.3
122.5,2,500,0.0861,122500000.0,122502074.0,122500086.1
122.745,2,501,0.4471,122745000.0,122747555.0,122745447.1
122.99,2,502,0.0685,122990000.0,122992337.2,122990068.5
123.235,2,503,0.8514,123235000.0,123238394.3,123235851.4
123.48,2,504,0.0163,123480000.0,123482863.8,123480016.3
123.725,2,505,0.3542,123725000.0,123728257.1,123725354.2
123.97,2,506,-1.1582,123970000.0,123971633.9,123968841.8
124.215,2,507,0.6993,124215000.0,124218542.2,124215699.3
124.46,2,508,1.3579,124460000.0,124464424.4,124461357.9
124.705,2,509,-1.6889,124705000.0,124706310.3,124703311.1
124.95,2,510,-1.5209,124950000.0,124951414.1,124948479.1
125.195,2,511,0.8831,125195000.0,125199087.1,125195883.1
125.44,2,512,-0.7427,125440000.0,125442259.4,125439257.3
125.685,2,513,1.2205,125685000.0,125689178.5,125686220.5
125.93,2,514,-0.7505,125930000.0,125931967.7,125929249.5
126.175,2,515,0.9944,126175000.0,126179249.6,126175994.4
126.42,2,516,-0.6091,126420000.0,126422666.2,126419390.9
126.665,2,517,-0.3869,126665000.0,126667823.2,126664613.1
126.91,2,518,0.8507,126910000.0,126914395.8,126910850.7
127.155,2,519,-1.0991,127155000.0,127157088.9,127153900.9
127.4,2,520,-1.4352,127400000.0,127401398.5,127398564.8
127.645,2,521,-0.6531,127645000.0,127646994.4,127644346.9
127.89,2,522,0.4312,127890000.0,127893080.4,127890431.2
128.135,2,523,-1.6341,128135000.0,128135663.5,128133365.9
128.38,2,524,0.8892,128380000.0,128383312.2,128380889.2
128.625,2,525,-0.4151,128625000.0,128626905.6,128624584.9
128.87,2,526,1.4826,128870000.0,128873934.3,128871482.6
129.115,2,527,-2.2649,129115000.0,129114688.7,129112735.1
129.36,2,528,-0.3334,129360000.0,129361622.8,129359666.6
129.605,2,529,-0.9408,129605000.0,129605547.8,129604059.2
129.85,2,530,0.3511,129850000.0,129851584.9,129850351.1
130.095,2,531,1.3937,130095000.0,130097878.4,130096393.7
130.34,2,532,0.8947,130340000.0,130342371.0,130340894.7
130.585,2,533,0.6444,130585000.0,130587286.9,130585644.4
130.83,2,534,0.7684,130830000.0,130832404.8,130830768.4
131.075,2,535,0.9107,131075000.0,131077844.7,131075910.7
131.32,2,536,-0.4291,131320000.0,131321395.2,131319570.9
131.565,2,537,1.3271,131565000.0,131568458.6,131566327.1
131.81,2,538,0.8326,131810000.0,131813410.4,131810832.6
132.055,2,539,0.3355,132055000.0,132058082.1,132055335.5
132.3,2,540,0.4214,132300000.0,132303292.7,132300421.4
132.545,2,541,0.0141,132545000.0,132547985.4,132545014.1
132.79,2,542,1.5216,132790000.0,132795076.7,132791521.6
133.035,2,543,-0.8599,133035000.0,133037534.9,133034140.1
133.28,2,544,-1.1495,133280000.0,133282275.8,133278850.5
133.525,2,545,-1.4868,133525000.0,133526744.9,133523513.2
133.77,2,546,-1.7665,133770000.0,133771415.3,133768233.5
134.015,2,547,-1.5319,134015000.0,134016165.5,134013468.1
134.26,2,548,-0.8682,134260000.0,134261597.1,134259131.8
134.505,2,549,0.2747,134505000.0,134507583.7,134505274.7
134.75,2,550,0.756,134750000.0,134753074.6,134750756.0
134.995,2,551,0.3655,134995000.0,134997739.6,134995365.5
135.24,2,552,-0.4354,135240000.0,135241764.5,135239564.6
135.485,2,553,1.3704,135485000.0,135488768.2,135486370.4
135.73,2,554,1.0285,135730000.0,135733580.1,135731028.5
135.975,2,555,-0.027,135975000.0,135977506.1,135974973.0
136.22,2,556,-0.3464,136220000.0,136221919.0,136219653.6
136.465,2,557,0.9004,136465000.0,136468365.5,136465900.4
136.71,2,558,0.3558,136710000.0,136712937.8,136710355.8
136.955,2,559,-1.3301,136955000.0,136955979.3,136953669.9
137.2,2,560,0.2445,137200000.0,137202640.4,137200244.5
137.445,2,561,0.5056,137445000.0,137448041.2,137445505.6
137.69,2,562,-0.9732,137690000.0,137691652.0,137689026.8
137.935,2,563,0.2105,137935000.0,137937964.3,137935210.5
138.18,2,564,-1.4891,138180000.0,138180995.5,138178510.9
138.425,2,565,1.5456,138425000.0,138429349.6,138426545.6
138.67,2,566,1.2145,138670000.0,138674248.6,138671214.5
138.915,2,567,-0.4119,138915000.0,138917452.9,138914588.1
139.16,2,568,0.3381,139160000.0,139163196.9,139160338.1
139.405,2,569,-2.4385,139405000.0,139404873.7,139402561.5
139.65,2,570,-0.7499,139650000.0,139651382.8,139649250.1
139.895,2,571,0.2857,139895000.0,139897422.8,139895285.7
140.14,2,572,-0.3825,140140000.0,140141493.6,140139617.5
140.385,2,573,1.4241,140385000.0,140388642.3,140386424.1
140.63,2,574,2.3556,140630000.0,140635186.6,140632355.6
140.875,2,575,-1.2233,140875000.0,140876382.8,140873776.7
141.12,2,576,-0.6206,141120000.0,141121794.6,141119379.4
141.365,2,577,0.4763,141365000.0,141368087.0,141365476.3
141.61,2,578,1.6672,141610000.0,141614742.6,141611667.2
141.855,2,579,-1.3398,141855000.0,141856347.3,141853660.2
142.1,2,580,0.329,142100000.0,142103117.8,142100329.0
142.345,2,581,1.7338,142345000.0,142350009.4,142346733.8
142.59,2,582,-1.9748,142590000.0,142590846.6,142588025.2
142.835,2,583,-1.2977,142835000.0,142836296.2,142833702.3
143.08,2,584,-0.055,143080000.0,143082330.0,143079945.0
143.325,2,585,-0.2533,143325000.0,143327218.5,143324746.7
143.57,2,586,0.9461,143570000.0,143573823.2,143570946.1
143.815,2,587,0.1605,143815000.0,143818142.9,143815160.5
144.06,2,588,-1.976,144060000.0,144060727.8,144058024.0
144.305,2,589,0.8416,144305000.0,144308481.1,144305841.6
144.55,2,590,-0.2574,144550000.0,144552174.4,144549742.6
144.795,2,591,1.6709,144795000.0,144799401.7,144796670.9
145.04,2,592,-0.3612,145040000.0,145042124.1,145039638.8
145.285,2,593,-0.3265,145285000.0,145287118.1,145284673.5
145.53,2,594,0.693,145530000.0,145533536.3,145530693.0
145.775,2,595,0.8715,145775000.0,145778807.3,145775871.5
146.02,2,596,0.4689,146020000.0,146023434.3,146020468.9
146.265,2,597,-1.7478,146265000.0,146265878.7,146263252.2
146.51,2,598,0.5711,146510000.0,146513551.9,146510571.1
146.755,2,599,-0.9933,146755000.0,146756670.0,146754006.7
147.0,2,600,0.3963,147000000.0,147003198.3,147000396.3
147.245,2,601,-1.5471,147245000.0,147246212.4,147243452.9
147.49,2,602,0.6881,147490000.0,147493461.3,147490688.1
147.735,2,603,-0.5533,147735000.0,147736962.6,147734446.7
147.98,2,604,-0.8513,147980000.0,147981396.3,147979148.7
148.225,2,605,1.3699,148225000.0,148228796.9,148226369.9
148.47,2,606,0.5949,148470000.0,148473235.1,148470594.9
148.715,2,607,-0.3907,148715000.0,148717213.2,148714609.3
148.96,2,608,1.8957,148960000.0,148964696.2,148961895.7
149.205,2,609,-0.3642,149205000.0,149207430.9,149204635.8
149.45,2,610,0.2229,149450000.0,149453003.1,149450222.9
149.695,2,611,0.2623,149695000.0,149698292.1,149695262.3
149.94,2,612,-0.6398,149940000.0,149942230.6,149939360.2
150.185,2,613,0.5914,150185000.0,150188544.4,150185591.4
150.43,2,614,-0.5902,150430000.0,150432343.8,150429409.8
150.675,2,615,-0.4922,150675000.0,150677494.8,150674507.8
150.92,2,616,1.2104,150920000.0,150924628.8,150921210.4
151.165,2,617,-1.2919,151165000.0,151166749.8,151163708.1
151.41,2,618,-2.5078,151410000.0,151410108.0,151407492.2
151.655,2,619,1.9929,151655000.0,151659941.3,151656992.9
151.9,2,620,2.4744,151900000.0,151906072.2,151902474.4
152.145,2,621,-0.8166,152145000.0,152147531.6,152144183.4
152.39,2,622,-2.2668,152390000.0,152390698.5,152387733.2
152.635,2,623,-0.1801,152635000.0,152637655.0,152634819.9
152.88,2,624,0.0445,152880000.0,152882689.0,152880044.5
153.125,2,625,0.1114,153125000.0,153127809.4,153125111.4
153.37,2,626,-0.7986,153370000.0,153371706.1,153369201.4
153.615,2,627,1.1337,153615000.0,153618742.5,153616133.7
153.86,2,628,0.753,153860000.0,153863681.3,153860753.0
154.105,2,629,-1.3235,154105000.0,154106263.4,154103676.5
154.35,2,630,1.0917,154350000.0,154353900.6,154351091.7
154.595,2,631,2.1794,154595000.0,154600529.6,154597179.4
154.84,2,632,-0.0566,154840000.0,154843277.6,154839943.4
155.085,2,633,-0.6509,155085000.0,155087671.3,155084349.1
155.33,2,634,-0.3367,155330000.0,155332910.6,155329663.3
155.575,2,635,0.4751,155575000.0,155578824.1,155575475.1
155.82,2,636,-2.1092,155820000.0,155821013.9,155817890.8
156.065,2,637,0.2085,156065000.0,156068292.8,156065208.5
156.31,2,638,-0.1041,156310000.0,156312631.8,156309895.9
156.555,2,639,1.9872,156555000.0,156560322.6,156556987.2
156.8,2,640,-0.6903,156800000.0,156802901.1,156799309.7
157.045,2,641,1.1645,157045000.0,157050116.4,157046164.5
157.29,2,642,-1.6787,157290000.0,157291795.3,157288321.3
157.535,2,643,0.2746,157535000.0,157538829.3,157535274.6
157.78,2,644,-0.0502,157780000.0,157783512.8,157779949.8
158.025,2,645,-1.2161,158025000.0,158027091.5,158023783.9
158.27,2,646,0.1659,158270000.0,158273352.1,158270165.9
158.515,2,647,1.1224,158515000.0,158519599.1,158516122.4
158.76,2,648,-0.6467,158760000.0,158762760.3,158759353.3
159.005,2,649,-1.6819,159005000.0,159006123.4,159003318.1
159.25,2,650,0.295,159250000.0,159253137.5,159250295.0
159.495,2,651,-0.7771,159495000.0,159497080.5,159494222.9
159.74,2,652,-0.065,159740000.0,159742757.5,159739935.0
159.985,2,653,0.282,159985000.0,159988075.3,159985282.0
160.23,2,654,-1.2903,160230000.0,160231131.2,160228709.7
160.475,2,655,-0.9431,160475000.0,160476244.1,160474056.9
160.72,2,656,1.5902,160720000.0,160723766.2,160721590.2
160.965,2,657,0.4335,160965000.0,160967565.3,160965433.5
161.21,2,658,-1.4585,161210000.0,161210119.7,161208541.5
161.455,2,659,2.0692,161455000.0,161459144.1,161457069.2
161.7,2,660,1.2994,161700000.0,161703534.0,161701299.4
161.945,2,661,-0.0322,161945000.0,161947355.3,161944967.8
162.19,2,662,-0.4776,162190000.0,162191636.6,162189522.4
162.435,2,663,1.6975,162435000.0,162439224.6,162436697.5
162.68,2,664,0.8502,162680000.0,162683645.8,162680850.2
162.925,2,665,2.7157,162925000.0,162931090.5,162927715.7
163.17,2,666,0.1556,163170000.0,163173740.5,163170155.6
163.415,2,667,-0.2014,163415000.0,163418706.3,163414798.6
163.66,2,668,-0.8915,163660000.0,163663045.6,163659108.5
163.905,2,669,0.2113,163905000.0,163909230.9,163905211.3
164.15,2,670,-0.2108,164150000.0,164154005.7,164149789.2
164.395,2,671,0.3261,164395000.0,164399762.6,164395326.1
164.64,2,672,-1.6508,164640000.0,164642639.8,164638349.2
164.885,2,673,-1.4514,164885000.0,164887747.7,164883548.6
165.13,2,674,-1.209,165130000.0,165132700.1,165128791.0
165.375,2,675,0.3369,165375000.0,165379228.9,165375336.9
165.62,2,676,0.8399,165620000.0,165625082.8,165620839.9
165.865,2,677,-1.28,165865000.0,165867739.0,165863720.0
166.11,2,678,-0.772,166110000.0,166112784.7,166109228.0
166.355,2,679,0.0516,166355000.0,166358676.2,166355051.6
166.6,2,680,-0.5051,166600000.0,166603009.2,166599494.9
166.845,2,681,0.89,166845000.0,166849451.5,166845890.0
167.09,2,682,-2.1829,167090000.0,167090611.7,167087817.1
167.335,2,683,-0.2915,167335000.0,167337326.7,167334708.5
167.58,2,684,-0.0376,167580000.0,167582384.7,167579962.4
167.825,2,685,-1.6038,167825000.0,167825544.0,167823396.2
168.07,2,686,0.1576,168070000.0,168072176.9,168070157.6
168.315,2,687,0.3177,168315000.0,168317239.9,168315317.7
168.56,2,688,1.1619,168560000.0,168563101.6,168561161.9
168.805,2,689,2.314,168805000.0,168809683.4,168807314.0
169.05,2,690,0.59,169050000.0,169053058.6,169050590.0
169.295,2,691,-0.3617,169295000.0,169297120.6,169294638.3
169.54,2,692,0.7549,169540000.0,169543294.0,169540754.9
169.785,2,693,1.781,169785000.0,169789626.2,169786781.0
170.03,2,694,-0.4684,170030000.0,170032200.9,170029531.6
170.275,2,695,-0.3844,170275000.0,170277284.2,170274615.6
170.52,2,696,0.9427,170520000.0,170524052.0,170520942.7
170.765,2,697,-0.0367,170765000.0,170768120.8,170764963.3
171.01,2,698,0.7689,171010000.0,171014168.5,171010768.9
171.255,2,699,-0.1842,171255000.0,171258380.0,171254815.8
171.5,2,700,0.4162,171500000.0,171504243.2,171500416.2
171.745,2,701,-1.6652,171745000.0,171747164.0,171743334.8
171.99,2,702,-0.314,171990000.0,171993396.4,171989686.0
172.235,2,703,-0.5166,172235000.0,172238162.9,172234483.4
172.48,2,704,-1.4579,172480000.0,172481961.5,172478542.1
172.725,2,705,-1.3556,172725000.0,172726549.3,172723644.4
172.97,2,706,1.2121,172970000.0,172974253.2,172971212.1
173.215,2,707,0.0901,173215000.0,173218014.0,173215090.1
173.46,2,708,-0.52,173460000.0,173462213.3,173459480.0
173.705,2,709,0.4089,173705000.0,173708329.5,173705408.9
173.95,2,710,1.5646,173950000.0,173954803.3,173951564.6
174.195,2,711,-1.9621,174195000.0,174195717.7,174193037.9
174.44,2,712,-0.7698,174440000.0,174441663.5,174439230.2
174.685,2,713,-0.115,174685000.0,174687356.8,174684885.0
174.93,2,714,2.3897,174930000.0,174935222.5,174932389.7
175.175,2,715,0.9158,175175000.0,175178813.1,175175915.8
175.42,2,716,1.174,175420000.0,175424399.6,175421174.0
175.665,2,717,-0.9161,175665000.0,175667115.5,175664083.9
175.91,2,718,-0.817,175910000.0,175912145.1,175909183.0
176.155,2,719,0.8378,176155000.0,176159030.8,176155837.8
176.4,2,720,0.1534,176400000.0,176403568.2,176400153.4
176.645,2,721,0.6129,176645000.0,176649161.6,176645612.9
176.89,2,722,-0.331,176890000.0,176893282.7,176889669.0
177.135,2,723,0.0844,177135000.0,177138846.6,177135084.4
177.38,2,724,-0.0473,177380000.0,177383707.4,177379952.7
177.625,2,725,0.6357,177625000.0,177629455.8,177625635.7
177.87,2,726,0.3741,177870000.0,177874495.8,177870374.1
178.115,2,727,-2.1674,178115000.0,178116588.4,178112832.6
178.36,2,728,-2.352,178360000.0,178360840.3,178357648.0
178.605,2,729,1.2596,178605000.0,178609744.0,178606259.6
178.85,2,730,1.0261,178850000.0,178854972.0,178851026.1
179.095,2,731,-1.1778,179095000.0,179097326.9,179093822.2
179.34,2,732,-1.625,179340000.0,179341324.7,179338375.0
179.585,2,733,0.7747,179585000.0,179588680.2,179585774.7
179.83,2,734,1.3673,179830000.0,179834683.2,179831367.3
180.075,2,735,1.9407,180075000.0,180080728.1,180076940.7
180.32,2,736,0.1905,180320000.0,180324195.4,180320190.5
180.565,2,737,-0.6653,180565000.0,180568134.7,180564334.7
180.81,2,738,-0.9546,180810000.0,180812513.8,180809045.4
181.055,2,739,0.0817,181055000.0,181058604.2,181055081.7
181.3,2,740,-0.232,181300000.0,181303236.2,181299768.0
181.545,2,741,-0.9373,181545000.0,181547382.0,181544062.7
181.79,2,742,2.2713,181790000.0,181796063.5,181792271.3
182.035,2,743,1.5285,182035000.0,182040752.0,182036528.5
182.28,2,744,0.5083,182280000.0,182284977.9,182280508.3
182.525,2,745,-1.7999,182525000.0,182527514.5,182523200.1
182.77,2,746,0.0618,182770000.0,182774650.4,182770061.8
183.015,2,747,-0.1255,183015000.0,183019396.8,183014874.5
183.26,2,748,-0.1326,183260000.0,183264165.1,183259867.4
183.505,2,749,0.5412,183505000.0,183510138.5,183505541.2
183.75,2,750,-0.3713,183750000.0,183754406.2,183749628.7
183.995,2,751,-0.1893,183995000.0,183999536.7,183994810.7
184.24,2,752,-0.1025,184240000.0,184244417.8,184239897.5
184.485,2,753,-0.3738,184485000.0,184489067.3,184484626.2
184.73,2,754,-2.4619,184730000.0,184731522.9,184727538.1
184.975,2,755,-0.3258,184975000.0,184978768.4,184974674.2
185.22,2,756,-0.9316,185220000.0,185223005.5,185219068.4
185.465,2,757,-1.3887,185465000.0,185467141.9,185463611.3
185.71,2,758,1.9641,185710000.0,185715700.8,185711964.1
185.955,2,759,1.744,185955000.0,185960762.3,185956744.0
186.2,2,760,1.1729,186200000.0,186205323.4,186201172.9
186.445,2,761,0.0814,186445000.0,186449003.4,186445081.4
186.69,2,762,1.039,186690000.0,186695322.8,186691039.0
186.935,2,763,-0.6061,186935000.0,186938721.3,186934393.9
187.18,2,764,-0.4111,187180000.0,187183955.1,187179588.9
187.425,2,765,-1.4811,187425000.0,187427404.4,187423518.9
187.67,2,766,0.2451,187670000.0,187674197.8,187670245.1
187.915,2,767,-0.1283,187915000.0,187918798.7,187914871.7
188.16,2,768,-1.4163,188160000.0,188162167.9,188158583.7
188.405,2,769,0.028,188405000.0,188408674.5,188405028.0
188.65,2,770,-0.0061,188650000.0,188653645.2,188649993.9
188.895,2,771,1.8033,188895000.0,188900902.8,188896803.3
189.14,2,772,0.5081,189140000.0,189144823.6,189140508.1
189.385,2,773,-0.5257,189385000.0,189388769.1,189384474.3
189.63,2,774,-0.0188,189630000.0,189634058.8,189629981.2
189.875,2,775,-0.1861,189875000.0,189878818.1,189874813.9
190.12,2,776,-0.2733,190120000.0,190123526.4,190119726.7
190.365,2,777,-0.8304,190365000.0,190367475.9,190364169.6
190.61,2,778,0.2263,190610000.0,190613598.4,190610226.3
190.855,2,779,-0.4536,190855000.0,190857889.2,190854546.4
191.1,2,780,-0.9102,191100000.0,191102289.0,191099089.8
191.345,2,781,1.0476,191345000.0,191349407.7,191346047.6
191.59,2,782,0.6469,191590000.0,191594268.6,191590646.9
191.835,2,783,-1.5941,191835000.0,191836659.9,191833405.9
192.08,2,784,0.3513,192080000.0,192083661.5,192080351.3
192.325,2,785,1.5425,192325000.0,192330008.5,192326542.5
192.57,2,786,1.3104,192570000.0,192575089.5,192571310.4
192.815,2,787,1.0212,192815000.0,192820054.3,192816021.2
193.06,2,788,-0.0117,193060000.0,193063874.9,193059988.3
193.305,2,789,-0.8516,193305000.0,193307819.0,193304148.4
193.55,2,790,-0.8741,193550000.0,193552537.4,193549125.9
193.795,2,791,0.5433,193795000.0,193799256.2,193795543.3
194.04,2,792,0.3639,194040000.0,194044302.7,194040363.9
194.285,2,793,1.1269,194285000.0,194290397.2,194286126.9
194.53,2,794,0.611,194530000.0,194535177.3,194530611.0
194.775,2,795,-0.8446,194775000.0,194778703.5,194774155.4
195.02,2,796,-1.8821,195020000.0,195022373.9,195018117.9
195.265,2,797,-0.5938,195265000.0,195268488.9,195264406.2
195.51,2,798,0.0101,195510000.0,195514137.4,195510010.1
195.755,2,799,-0.3615,195755000.0,195758639.0,195754638.5
196.0,2,800,-0.5274,196000000.0,196003192.9,195999472.6
196.245,2,801,0.3697,196245000.0,196249194.7,196245369.7
196.49,2,802,-0.4599,196490000.0,196493291.3,196489540.1
196.735,2,803,-0.2561,196735000.0,196738147.3,196734743.9
196.98,2,804,0.8347,196980000.0,196984279.5,196980834.7
197.225,2,805,-0.0262,197225000.0,197228428.3,197224973.8
197.47,2,806,0.5691,197470000.0,197474208.4,197470569.1
197.715,2,807,0.4074,197715000.0,197719248.2,197715407.4
197.96,2,808,-1.0642,197960000.0,197962557.9,197958935.8
198.205,2,809,-0.1113,198205000.0,198208352.6,198204888.7
198.45,2,810,1.9617,198450000.0,198455660.2,198451961.7
198.695,2,811,-0.9371,198695000.0,198697545.3,198694062.9
198.94,2,812,-1.679,198940000.0,198941404.6,198938321.0
199.185,2,813,-1.1776,199185000.0,199186715.3,199183822.4
199.43,2,814,0.8347,199430000.0,199433989.2,199430834.7
199.675,2,815,0.7085,199675000.0,199678996.3,199675708.5
199.92,2,816,0.5715,199920000.0,199923822.9,199920571.5
200.165,2,817,1.8219,200165000.0,200170425.9,200166821.9
200.41,2,818,-2.3625,200410000.0,200410766.3,200407637.5
200.655,2,819,1.118,200655000.0,200659453.7,200656118.0
200.9,2,820,2.1093,200900000.0,200905857.2,200902109.3
201.145,2,821,-0.9881,201145000.0,201147634.9,201144011.9
201.39,2,822,-0.0605,201390000.0,201393537.4,201389939.5
201.635,2,823,-0.3781,201635000.0,201638094.5,201634621.9
201.88,2,824,-0.501,201880000.0,201882929.6,201879499.0
